district,median_income,median_house_value
12572,3.0912,155300.0
12573,3.7049,192200.0
12574,1.9405,145400.0
12575,3.7316,192400.0
12576,4.1875,217600.0
12577,3.5714,243000.0
12578,3.6354,221200.0
12579,4.76,216000.0
12580,3.067,207900.0
12581,4.005,180400.0
12582,2.3125,170800.0
12583,3.6333,202500.0
12584,5.0871,290500.0
12585,4.1528,336800.0
12586,2.2132,100000.0
12587,3.2292,225000.0
12588,6.1287,289600.0
12589,5.7763,206700.0
12590,6.7172,292400.0
12591,5.6501,254900.0
12592,5.228,187800.0
12593,3.851,137200.0
12594,6.2141,252200.0
12595,7.5839,426900.0
12596,5.1165,184200.0
12597,2.725,140200.0
12598,3.7802,107300.0
12599,3.625,121800.0
12600,2.5972,134300.0
12601,3.8875,129200.0
12602,4.5185,142500.0
12603,3.7083,131000.0
12604,3.8586,136000.0
12605,3.2344,128200.0
12606,3.6,139300.0
12607,4.1448,137300.0
12608,3.7969,128400.0
12609,2.7986,114400.0
12610,2.5536,144000.0
12611,2.3049,150000.0
12612,2.9107,95300.0
12613,1.4722,91300.0
12614,2.5395,187500.0
12615,4.3264,128900.0
12616,4.7357,162500.0
12617,3.625,160400.0
12618,2.5735,130500.0
12619,2.7321,104300.0
12620,4.0614,107000.0
12621,4.0096,182600.0
12622,3.5954,163000.0
12623,4.625,222100.0
12624,2.9811,231800.0
12625,5.6029,161800.0
12626,6.5958,236800.0
12627,4.125,213000.0
12628,5.4824,179700.0
12629,5.7338,225400.0
12630,2.5781,111600.0
12631,5.7021,193100.0
12632,3.6361,157700.0
12633,3.4267,164400.0
12634,4.7056,165500.0
12635,3.0396,124300.0
12636,3.4184,162500.0
12637,3.2073,123500.0
12638,2.3,95600.0
12639,4.1719,213500.0
12640,8.5282,360100.0
12641,6.4559,392900.0
12642,6.7813,286300.0
12643,6.9532,277000.0
12644,7.0844,325000.0
12645,6.9418,310500.0
12646,8.0103,395500.0
12647,8.6573,354000.0
12648,7.9627,345400.0
12649,7.7234,304100.0
12650,6.3842,307100.0
12651,5.3525,191700.0
12652,6.075,254100.0
12653,8.8204,390500.0
12654,8.4839,406700.0
12655,5.9328,255900.0
12656,6.2083,242700.0
12657,6.0758,226800.0
12658,5.8407,202900.0
12659,3.6219,176600.0
12660,2.5868,146900.0
12661,4.2969,165600.0
12662,2.6929,119300.0
12663,5.7214,259400.0
12664,5.5292,208600.0
12665,6.1195,251100.0
12666,5.0681,230500.0
12667,6.5587,239000.0
12668,5.3368,233500.0
12669,2.6074,137500.0
12670,2.8326,163000.0
12671,3.875,174000.0
12672,4.3438,155700.0
12673,3.6,136400.0
12674,3.4634,145300.0
12675,2.2429,150000.0
12676,2.4667,106000.0
12677,2.9812,148800.0
12678,2.7266,101000.0
12679,3.6667,166300.0
12680,3.2321,162500.0
12681,3.0357,151500.0
12682,4.3958,145600.0
12683,5.1261,158800.0
12684,6.148,243900.0
12685,4.4637,192800.0
12686,2.6582,122800.0
12687,2.6818,114100.0
12688,3.05,121300.0
12689,2.7083,116300.0
12690,3.0284,115800.0
12691,2.7159,139300.0
12692,3.3482,137300.0
12693,3.0978,137200.0
12694,3.5036,123400.0
12695,1.7806,135000.0
12696,4.0375,121300.0
12697,4.7176,166400.0
12698,3.3836,144900.0
12699,2.9474,139600.0
12700,2.2244,114900.0
12701,2.8702,137000.0
12702,2.587,138100.0
12703,3.3036,141000.0
12704,3.9227,157200.0
12705,3.3958,130400.0
12706,3.2083,122800.0
12707,3.375,144300.0
12708,5.4689,158200.0
12709,3.495,118000.0
12710,2.4464,122600.0
12711,3.8355,111700.0
12712,3.4432,106700.0
12713,3.3936,127000.0
12714,3.1597,116300.0
12715,2.8977,126200.0
12716,4.0139,132000.0
12717,3.125,111800.0
12718,4.4946,136000.0
12719,3.0199,128800.0
12720,4.4205,135500.0
12721,4.6167,144000.0
12722,4.7147,158700.0
12723,4.9063,159800.0
12724,1.4464,113200.0
12725,1.9236,117200.0
12726,2.0893,112500.0
12727,2.5677,128900.0
12728,2.2765,98100.0
12729,2.837,111200.0
12730,2.6913,108300.0
12731,2.4583,110400.0
12732,1.608,91800.0
12733,2.25,90500.0
12734,1.7292,79200.0
12735,1.9659,85700.0
12736,2.3636,88300.0
12737,2.3347,104000.0
12738,2.5391,108600.0
12739,3.625,113600.0
12740,4.6563,162000.0
12741,4.7872,147600.0
12742,3.6467,147500.0
12743,3.9336,151000.0
12744,4.2054,159900.0
12745,3.2062,167500.0
12746,5.2551,194300.0
12747,3.0598,99700.0
12748,3.9107,186500.0
12749,4.4042,159100.0
12750,5.753,185500.0
12751,4.8906,178500.0
12752,6.7544,207900.0
12753,3.449,149100.0
12754,2.5048,100000.0
12755,3.0057,96900.0
12756,2.1944,95700.0
12757,4.8281,137000.0
12758,2.4716,102500.0
12759,4.1779,159100.0
12760,4.0611,158000.0
12761,5.6168,175400.0
12762,5.5632,195100.0
12763,4.8311,176000.0
12764,5.0431,164100.0
12765,3.8125,170300.0
12766,5.2849,160400.0
12767,5.5677,175400.0
12768,2.8281,103600.0
12769,3.1672,150200.0
12770,5.5425,202300.0
12771,2.125,416700.0
12772,3.9696,500000.0
12773,7.7197,275000.0
12774,2.4375,181300.0
12775,5.411,201100.0
12776,2.7284,225000.0
12777,4.2578,183300.0
12778,4.0037,245200.0
12779,5.485,343100.0
12780,5.9369,225200.0
12781,5.1333,181800.0
12782,3.9241,131500.0
12783,4.6437,191700.0
12784,5.285,191700.0
12785,4.1,315000.0
12786,5.3638,206300.0
12787,7.8252,361400.0
12788,5.3678,231700.0
12789,6.5138,311500.0
12790,5.5198,245600.0
12791,4.4611,164600.0
12792,4.6997,156900.0
12793,3.8505,169600.0
12794,4.7547,157600.0
12795,4.8889,155700.0
12796,4.7193,178700.0
12797,3.7973,181300.0
12798,3.6033,132600.0
12799,2.3603,139300.0
12800,3.5186,127800.0
12801,1.9531,100800.0
12802,3.9755,120400.0
12803,3.1458,118800.0
12804,5.0769,161400.0
12805,4.7857,152500.0
12806,5.2692,174800.0
12807,4.6727,158900.0
12808,2.9386,116400.0
12809,3.7917,103000.0
12810,4.8283,141900.0
12811,3.2056,134100.0
12812,3.6417,119000.0
12813,0.8926,116100.0
12814,4.1797,141000.0
12815,2.5833,93500.0
12816,1.9583,108800.0
12817,3.5488,101600.0
12818,3.6394,99200.0
12819,3.1838,98600.0
12820,2.5833,90600.0
12821,3.6602,120700.0
12822,2.9973,113400.0
12823,3.915,117400.0
12824,3.1028,106400.0
12825,1.5972,112500.0
12826,2.9107,143100.0
12827,4.3397,195600.0
12828,2.7574,125000.0
12829,3.9464,207700.0
12830,5.1647,154700.0
12831,5.0175,143400.0
12832,4.1775,143700.0
12833,4.2429,147300.0
12834,5.246,161400.0
12835,4.7909,149200.0
12836,5.3671,181800.0
12837,3.7578,137500.0
12838,2.9112,121700.0
12839,2.7827,105800.0
12840,2.0308,91100.0
12841,3.3958,111900.0
12842,4.1399,115400.0
12843,3.7011,99500.0
12844,2.7757,109800.0
12845,2.4735,89900.0
12846,2.075,95100.0
12847,2.3682,97400.0
12848,2.375,113800.0
12849,3.6025,116400.0
12850,4.1375,128300.0
12851,3.4844,127700.0
12852,4.263,127400.0
12853,2.7437,120200.0
12854,2.7569,127500.0
12855,2.1189,121700.0
12856,3.3553,113500.0
12857,2.3768,95300.0
12858,2.5181,105500.0
12859,2.5272,92000.0
12860,3.8531,105400.0
12861,3.5655,95600.0
12862,3.6466,130600.0
12863,3.1287,102000.0
12864,3.5481,105500.0
12865,4.2121,128100.0
12866,4.8889,138900.0
12867,4.9444,132700.0
12868,3.3066,96300.0
12869,3.1375,101200.0
12870,2.4492,103800.0
12871,2.4028,112500.0
12872,4.1632,119800.0
12873,3.7198,112900.0
12874,3.875,118500.0
12875,2.1856,107800.0
12876,2.3456,140800.0
12877,2.4053,105200.0
12878,4.9196,140500.0
12879,3.3438,127600.0
12880,3.2879,95500.0
12881,2.9554,115000.0
12882,3.6875,112600.0
12883,4.9091,122400.0
12884,4.125,262500.0
12885,3.7348,125800.0
12886,4.4034,133200.0
12887,4.3958,130700.0
12888,3.8558,122700.0
12889,3.0278,96800.0
12890,2.066,88100.0
12891,2.3889,86100.0
12892,1.6977,91300.0
12893,4.1581,126500.0
12894,3.25,107100.0
12895,3.8398,118200.0
12896,4.0294,133200.0
12897,3.7286,132000.0
12898,2.3205,87600.0
12899,2.3578,88600.0
12900,3.6227,92800.0
12901,3.3571,112300.0
12902,3.9191,101600.0
12903,3.025,81800.0
12904,2.8682,96400.0
12905,3.5139,146800.0
12906,2.9844,79200.0
12907,2.1935,72700.0
12908,1.6993,67800.0
12909,1.8438,66600.0
12910,1.9423,69700.0
12911,2.225,81600.0
12912,2.2974,84500.0
12913,2.4444,73400.0
12914,2.4524,70400.0
12915,2.3508,70500.0
12916,1.4066,66400.0
12917,1.3417,69000.0
12918,2.2449,93200.0
12919,1.6375,72400.0
12920,2.125,70600.0
12921,0.7069,70300.0
12922,2.2604,68100.0
12923,1.4891,67300.0
12924,2.0391,70400.0
12925,3.3516,105600.0
12926,3.2656,90600.0
12927,3.0833,88400.0
12928,2.4878,103800.0
12929,2.5902,111500.0
12930,4.4367,133200.0
12931,5.7628,221300.0
12932,5.2072,164300.0
12933,6.1426,155000.0
12934,3.1736,122200.0
12935,1.7456,86800.0
12936,3.2232,88300.0
12937,4.3676,111100.0
12938,1.875,89700.0
12939,3.0078,87100.0
12940,3.6362,106500.0
12941,5.5136,137100.0
12942,4.7222,109000.0
12943,4.6312,124900.0
12944,2.9877,119900.0
12945,3.7949,106300.0
12946,4.0156,131000.0
12947,3.3281,122200.0
12948,4.3438,115000.0
12949,2.4107,88000.0
12950,2.06,85500.0
12951,1.9432,89000.0
12952,3.2292,86100.0
12953,1.8654,89400.0
12954,3.9231,96000.0
12955,3.8594,90800.0
12956,2.2865,65500.0
12957,2.0583,64800.0
12958,1.1667,70900.0
12959,1.9286,68500.0
12960,2.6307,66400.0
12961,2.6771,67000.0
12962,1.4663,64000.0
12963,1.9044,64900.0
12964,1.9375,64100.0
12965,2.0089,68100.0
12966,1.775,63400.0
12967,1.5208,69500.0
12968,3.1213,78800.0
12969,1.8681,59700.0
12970,2.1842,75200.0
12971,1.608,73700.0
12972,6.2236,159700.0
12973,3.8292,122200.0
12974,3.8125,97400.0
12975,2.9667,97000.0
12976,2.875,99100.0
12977,1.9832,122100.0
12978,2.3778,90700.0
12979,3.1765,135000.0
12980,3.4906,93300.0
12981,4.0481,97300.0
12982,3.2976,102600.0
12983,2.3947,81900.0
12984,2.5417,82900.0
12985,3.125,97600.0
12986,2.425,90000.0
12987,2.3438,88100.0
12988,1.8396,77100.0
12989,1.8281,76800.0
12990,1.2034,79500.0
12991,1.4815,77900.0
12992,1.3571,70600.0
12993,1.0951,65800.0
12994,1.5156,75800.0
12995,1.4531,71500.0
12996,2.6,66900.0
12997,1.3973,66100.0
12998,1.2069,68200.0
12999,1.8438,72100.0
13000,2.2019,63500.0
13001,1.1687,70800.0
13002,0.7075,78800.0
13003,1.5561,68000.0
13004,1.4896,69500.0
13005,0.7235,71300.0
13006,1.1806,68300.0
13007,2.5625,75000.0
13008,2.2917,90800.0
13009,1.7981,73300.0
13010,4.3362,159400.0
13011,3.7188,116600.0
13012,3.9018,91500.0
13013,3.3,97600.0
13014,3.5978,88300.0
13015,3.7125,98000.0
13016,3.8906,123700.0
13017,4.625,250000.0
13018,2.1465,88800.0
13019,2.2482,114500.0
13020,4.1,96400.0
13021,4.4435,97600.0
13022,3.3616,95300.0
13023,3.6856,90000.0
13024,3.0,83400.0
13025,2.0,72100.0
13026,2.1375,87500.0
13027,1.7235,78800.0
13028,3.0721,83800.0
13029,2.9628,87800.0
13030,2.5234,88200.0
13031,1.8463,72600.0
13032,2.7473,70800.0
13033,1.462,70200.0
13034,0.8658,87500.0
13035,1.4079,67700.0
13036,1.2171,59300.0
13037,1.8281,62900.0
13038,1.8022,78000.0
13039,2.9292,84500.0
13040,3.1799,86700.0
13041,3.75,95200.0
13042,2.5238,89200.0
13043,2.0461,90500.0
13044,3.2305,93700.0
13045,3.233,99400.0
13046,2.375,75300.0
13047,2.3917,78600.0
13048,2.5208,85500.0
13049,3.1875,84000.0
13050,1.9963,76900.0
13051,2.1591,63500.0
13052,1.3977,73100.0
13053,1.0469,67000.0
13054,2.5673,68200.0
13055,2.0242,65000.0
13056,1.4511,73100.0
13057,1.9234,74600.0
13058,1.9375,69900.0
13059,2.1139,70900.0
13060,2.1125,84000.0
13061,1.9926,81500.0
13062,2.7002,88300.0
13063,2.5187,116700.0
13064,2.8281,106300.0
13065,4.7344,134600.0
13066,3.39,149500.0
13067,1.6675,95800.0
13068,3.4228,115700.0
13069,4.5066,111500.0
13070,5.1365,136700.0
13071,4.6708,123100.0
13072,4.7986,123700.0
13073,3.9024,122400.0
13074,5.0318,134500.0
13075,5.7393,151600.0
13076,5.2139,129300.0
13077,4.1667,197700.0
13078,0.9838,79300.0
13079,1.4279,73000.0
13080,2.45,85800.0
13081,2.4432,78800.0
13082,1.7206,82100.0
13083,6.1986,214500.0
13084,4.4472,161100.0
13085,3.1607,138200.0
13086,2.025,85700.0
13087,1.9821,93000.0
13088,3.0042,106500.0
13089,7.978,223900.0
13090,5.3366,165100.0
13091,3.2604,93300.0
13092,4.6445,137200.0
13093,2.5625,129400.0
13094,3.016,107500.0
13095,4.6111,128400.0
13096,6.0,140200.0
13097,5.2591,140700.0
13098,6.2516,159300.0
13099,7.732,173200.0
13100,3.1513,160000.0
13101,5.159,144800.0
13102,1.1522,87500.0
13103,3.3534,98900.0
13104,2.3848,81600.0
13105,1.645,68700.0
13106,2.7011,110200.0
13107,3.4138,126700.0
13108,2.809,82500.0
13109,3.3445,92900.0
13110,3.5,113900.0
13111,2.1563,72300.0
13112,2.2109,73200.0
13113,2.5875,81300.0
13114,2.1071,73500.0
13115,2.0133,78300.0
13116,2.3725,77200.0
13117,2.0388,80400.0
13118,3.6853,90900.0
13119,3.2176,89400.0
13120,3.4103,90900.0
13121,4.0114,97700.0
13122,3.0587,143100.0
13123,3.2368,129200.0
13124,5.4138,164400.0
13125,3.2708,162500.0
13126,6.2178,173900.0
13127,3.2105,90300.0
13128,2.6536,84700.0
13129,4.5938,126500.0
13130,3.3924,97400.0
13131,2.1154,75300.0
13132,2.9485,112500.0
13133,1.3485,85100.0
13134,2.1875,81900.0
13135,1.448,72800.0
13136,2.189,72500.0
13137,1.3021,100000.0
13138,2.5643,102700.0
13139,2.4943,122300.0
13140,3.1801,149300.0
13141,4.9125,140700.0
13142,2.6129,137000.0
13143,2.5143,117600.0
13144,3.2188,117800.0
13145,3.8816,134600.0
13146,6.0715,173400.0
13147,5.9915,153200.0
13148,6.2917,224700.0
13149,3.2131,137500.0
13150,3.6875,152800.0
13151,4.6806,152400.0
13152,6.4962,182400.0
13153,10.8634,381800.0
13154,4.51,135800.0
13155,3.0651,108000.0
13156,4.875,138100.0
13157,5.3526,129800.0
13158,5.5875,162000.0
13159,3.9741,141100.0
13160,4.0658,127400.0
13161,6.746,204100.0
13162,5.0227,162300.0
13163,6.0701,149900.0
13164,4.2059,121500.0
13165,7.5822,283100.0
13166,2.8125,117200.0
13167,1.8152,94300.0
13168,7.2972,269600.0
13169,6.5648,237200.0
13170,6.1461,217100.0
13171,6.3308,230600.0
13172,4.0556,131300.0
13173,2.5156,103000.0
13174,1.3906,120800.0
13175,4.9688,163200.0
13176,2.8031,86900.0
13177,4.8173,146600.0
13178,1.9694,173200.0
13179,4.2333,220300.0
13180,4.2361,191600.0
13181,4.1361,121000.0
13182,4.7193,135200.0
13183,7.2708,316700.0
13184,2.29,111800.0
13185,2.5172,96000.0
13186,3.154,115700.0
13187,3.3365,122800.0
13188,2.6875,116300.0
13189,2.598,106700.0
13190,2.1927,116700.0
13191,1.4418,103500.0
13192,1.3993,104600.0
13193,1.5203,126200.0
13194,3.0403,113500.0
13195,2.7028,92000.0
13196,2.5863,98300.0
13197,3.4145,40400.0
13198,2.3832,35000.0
13199,3.599,140200.0
13200,3.4695,138800.0
13201,3.7361,119600.0
13202,3.5167,130900.0
13203,3.2277,126500.0
13204,2.0184,84900.0
13205,1.7567,69500.0
13206,1.6838,57900.0
13207,1.4196,64700.0
13208,1.6047,73400.0
13209,2.9479,83300.0
13210,3.0357,91300.0
13211,3.7252,167100.0
13212,4.8623,176900.0
13213,4.1083,108000.0
13214,4.555,153100.0
13215,2.825,76600.0
13216,2.3077,55500.0
13217,1.6515,61600.0
13218,1.4318,59600.0
13219,2.1056,72000.0
13220,2.99,69400.0
13221,2.7198,70400.0
13222,2.8281,69300.0
13223,3.175,66800.0
13224,3.7065,62000.0
13225,2.6576,98500.0
13226,3.2794,92500.0
13227,2.6827,110400.0
13228,2.8021,111200.0
13229,3.4183,104100.0
13230,5.1112,170900.0
13231,5.4201,170600.0
13232,3.6333,116200.0
13233,2.1781,92200.0
13234,2.0136,94100.0
13235,2.125,64800.0
13236,2.7778,86900.0
13237,3.205,101900.0
13238,3.6646,109900.0
13239,3.071,151600.0
13240,4.6914,142200.0
13241,5.5875,167800.0
13242,5.086,148400.0
13243,4.1333,158200.0
13244,2.9072,119200.0
13245,3.925,118500.0
13246,3.4875,90800.0
13247,3.8194,98500.0
13248,1.2275,64100.0
13249,1.06,56500.0
13250,3.2596,85400.0
13251,2.6125,79900.0
13252,0.8246,91700.0
13253,3.125,92800.0
13254,3.0943,97100.0
13255,2.3617,103100.0
13256,3.375,98000.0
13257,3.2941,98300.0
13258,3.9792,122100.0
13259,3.1635,74300.0
13260,2.8929,115600.0
13261,2.0243,82300.0
13262,3.0181,100400.0
13263,2.1111,116700.0
13264,1.6232,93400.0
13265,3.3871,111800.0
13266,3.0204,93100.0
13267,6.0296,194100.0
13268,4.7361,174500.0
13269,3.662,165300.0
13270,4.1933,163100.0
13271,5.3733,302600.0
13272,2.1875,119700.0
13273,2.9934,118200.0
13274,1.5758,108300.0
13275,3.6615,105100.0
13276,3.3438,124400.0
13277,4.2224,125700.0
13278,5.0198,151900.0
13279,1.5288,103400.0
13280,4.2891,120100.0
13281,3.7478,113500.0
13282,3.4038,100500.0
13283,3.7917,123400.0
13284,3.5696,129700.0
13285,2.7917,98200.0
13286,3.6007,104000.0
13287,1.6784,71900.0
13288,3.1821,95600.0
13289,4.2414,121400.0
13290,3.1505,102000.0
13291,3.2077,93300.0
13292,3.3368,99300.0
13293,3.2215,108800.0
13294,2.8594,81700.0
13295,3.4028,67500.0
13296,2.5333,75000.0
13297,2.5391,40000.0
13298,2.0,64700.0
13299,2.7138,22500.0
13300,2.2612,137500.0
13301,2.6618,81000.0
13302,3.7292,65800.0
13303,1.6063,55400.0
13304,1.5491,62300.0
13305,1.69,54200.0
13306,1.5489,57400.0
13307,2.182,60800.0
13308,1.6136,67400.0
13309,1.0568,75000.0
13310,1.3811,51300.0
13311,2.5405,69600.0
13312,2.8929,98100.0
13313,2.0674,65000.0
13314,1.9779,73300.0
13315,1.5823,72400.0
13316,1.9375,65300.0
13317,2.4828,84000.0
13318,3.2723,97800.0
13319,2.6739,78000.0
13320,4.1458,116300.0
13321,2.2083,42500.0
13322,1.875,47800.0
13323,1.3371,66900.0
13324,2.2466,66800.0
13325,2.6111,65600.0
13326,3.0139,82600.0
13327,3.125,65600.0
13328,4.3021,94500.0
13329,1.3571,41000.0
13330,1.3333,42500.0
13331,2.125,57700.0
13332,1.625,50000.0
13333,1.82,80100.0
13334,1.4936,66900.0
13335,1.7083,48500.0
13336,1.6991,69100.0
13337,2.1908,48100.0
13338,2.1571,48600.0
13339,3.212,70400.0
13340,1.7062,86800.0
13341,4.2386,157200.0
13342,3.3672,133600.0
13343,2.7663,97900.0
13344,1.9265,103300.0
13345,3.5625,96500.0
13346,5.2185,128600.0
13347,2.875,117600.0
13348,4.5536,132400.0
13349,3.7708,110400.0
13350,2.5446,135200.0
13351,1.875,71300.0
13352,7.1997,253800.0
13353,5.2146,255200.0
13354,5.7421,167600.0
13355,6.2233,230900.0
13356,4.9716,162500.0
13357,3.0434,137200.0
13358,3.5625,165500.0
13359,5.0,161100.0
13360,3.9375,115000.0
13361,5.2563,144100.0
13362,7.2371,171900.0
13363,4.5972,123900.0
13364,4.5268,108400.0
13365,4.0,87500.0
13366,2.712,89000.0
13367,5.5762,150000.0
13368,1.998,153500.0
13369,1.6336,124500.0
13370,3.5288,189700.0
13371,4.6394,226500.0
13372,4.9643,176000.0
13373,3.9688,182800.0
13374,3.1324,132000.0
13375,5.4618,147800.0
13376,3.5104,157100.0
13377,4.4063,152600.0
13378,4.0556,133000.0
13379,2.4308,90600.0
13380,2.6094,92400.0
13381,4.0132,163100.0
13382,2.7375,90800.0
13383,2.5147,84700.0
13384,2.8214,111400.0
13385,2.6071,89000.0
13386,4.0333,133900.0
13387,4.8958,117500.0
13388,3.9028,128600.0
13389,0.536,42500.0
13390,1.6875,225000.0
13391,3.4912,157700.0
13392,2.6477,53300.0
13393,2.6587,57400.0
13394,1.8158,100000.0
13395,1.8958,55600.0
13396,3.5987,91400.0
13397,2.3373,57100.0
13398,3.099,66800.0
13399,2.1522,60800.0
13400,2.7305,73800.0
13401,3.6343,79800.0
13402,3.9934,88500.0
13403,3.474,70500.0
13404,3.1528,69000.0
13405,3.6091,87200.0
13406,3.0313,80000.0
13407,3.9464,101500.0
13408,1.6667,44700.0
13409,0.4999,55000.0
13410,3.5507,186100.0
13411,1.2548,68300.0
13412,3.1917,112800.0
13413,1.4,77700.0
13414,2.1339,78500.0
13415,4.7396,441700.0
13416,5.392,408500.0
13417,8.603,459600.0
13418,6.1309,411600.0
13419,2.7266,354200.0
13420,3.654,249000.0
13421,2.5288,274000.0
13422,2.7222,284700.0
13423,3.0726,289600.0
13424,2.9705,245500.0
13425,1.9637,137500.0
13426,2.6042,225000.0
13427,3.06,243800.0
13428,3.1921,261500.0
13429,2.1532,240000.0
13430,2.9112,199100.0
13431,2.2687,200000.0
13432,3.4196,302200.0
13433,3.0445,214800.0
13434,2.6518,179800.0
13435,2.75,175000.0
13436,2.465,198700.0
13437,2.6181,204200.0
13438,2.6742,171400.0
13439,2.2578,263600.0
13440,3.0259,211700.0
13441,2.6818,159400.0
13442,3.125,172700.0
13443,2.5553,178100.0
13444,2.2813,118100.0
13445,2.4828,133300.0
13446,2.7852,129200.0
13447,1.0353,150000.0
13448,2.1937,162500.0
13449,2.4167,131300.0
13450,2.694,164100.0
13451,2.6777,146400.0
13452,2.1727,145500.0
13453,2.0792,160000.0
13454,2.8281,171700.0
13455,2.1094,162500.0
13456,2.375,154400.0
13457,1.9392,142900.0
13458,2.6333,140000.0
13459,2.1563,127100.0
13460,2.1273,142300.0
13461,2.2264,112500.0
13462,1.95,150000.0
13463,2.1292,135000.0
13464,2.5872,130600.0
13465,3.0,168800.0
13466,3.6852,185300.0
13467,2.693,174100.0
13468,2.4394,118300.0
13469,3.2708,155200.0
13470,3.79,163400.0
13471,2.2599,157600.0
13472,2.1394,106700.0
13473,1.9886,119200.0
13474,2.3261,114600.0
13475,1.64,130000.0
13476,2.1597,116100.0
13477,2.4297,139000.0
13478,2.3594,127800.0
13479,2.4821,123600.0
13480,2.2409,114200.0
13481,1.9152,128100.0
13482,2.0673,118800.0
13483,2.5991,147500.0
13484,2.0139,150000.0
13485,2.1856,120500.0
13486,2.5952,190300.0
13487,3.6705,167000.0
13488,2.7928,175000.0
13489,3.125,192200.0
13490,6.6053,331400.0
13491,4.3875,300000.0
13492,5.7768,281600.0
13493,4.2813,270800.0
13494,3.125,216500.0
13495,3.5481,203100.0
13496,3.5529,223000.0
13497,3.3854,204400.0
13498,2.875,139600.0
13499,1.9799,122700.0
13500,2.2604,126300.0
13501,2.0852,114400.0
13502,1.4375,96400.0
13503,1.3448,91300.0
13504,2.05,100000.0
13505,1.6896,100000.0
13506,1.7696,103100.0
13507,2.2287,140000.0
13508,1.5517,122500.0
13509,2.9286,151800.0
13510,1.6444,103400.0
13511,1.4828,94800.0
13512,2.0036,99200.0
13513,1.0617,92400.0
13514,1.7446,85200.0
13515,2.4219,90600.0
13516,2.0893,101100.0
13517,2.113,102100.0
13518,2.1767,101800.0
13519,1.6102,93400.0
13520,2.2,98700.0
13521,2.4524,90300.0
13522,3.2422,123100.0
13523,2.3269,97300.0
13524,2.2375,102900.0
13525,3.8355,126700.0
13526,3.8864,132600.0
13527,1.6034,84400.0
13528,2.32,93200.0
13529,1.6747,100000.0
13530,2.3641,94100.0
13531,1.4886,89800.0
13532,1.5029,100000.0
13533,1.2347,128100.0
13534,2.5101,95300.0
13535,1.875,95000.0
13536,1.2286,105000.0
13537,1.6789,95500.0
13538,1.5208,118800.0
13539,1.7391,125000.0
13540,2.3886,138100.0
13541,2.3148,154200.0
13542,2.3824,144700.0
13543,3.3026,119100.0
13544,3.0208,129200.0
13545,3.1719,115300.0
13546,2.6629,116900.0
13547,2.5583,120700.0
13548,2.0077,118300.0
13549,1.8103,124700.0
13550,1.6318,117700.0
13551,2.1757,110100.0
13552,3.5078,126500.0
13553,3.6974,122000.0
13554,2.7661,113900.0
13555,2.3812,135100.0
13556,3.6125,122500.0
13557,1.4254,111300.0
13558,2.6452,154200.0
13559,1.6815,218800.0
13560,3.0875,291500.0
13561,6.1628,219200.0
13562,3.5446,185500.0
13563,4.3529,184000.0
13564,2.5125,176600.0
13565,2.7778,184100.0
13566,3.0833,155400.0
13567,2.5909,159100.0
13568,1.7743,140300.0
13569,2.7826,143800.0
13570,1.8899,147700.0
13571,1.7951,161800.0
13572,2.0284,161800.0
13573,2.65,167600.0
13574,3.0755,166800.0
13575,2.8097,158300.0
13576,2.3015,156800.0
13577,3.2188,150500.0
13578,3.25,159600.0
13579,2.965,155700.0
13580,1.7452,156800.0
